sub_id,site_id,site_name,sub_name,cover,name,year,trtmt,plot,gfnarrowwalker,gfnarrowarft,sub_lat,sub_long,sub_ele
i36.01,i36,QHI,QHI:KO,62,Dryas integrifolia,2009,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,80,XXXlitter ,2009,CTL,4,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2009,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Poa arctica,2009,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,Salix arctica,2009,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2009,CTL,4,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,33,Arctagrostis latifolia,2009,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,XXXcarex:QHI ,2009,CTL,4,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotheraster:QHI ,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,XXXbareground ,2009,CTL,4,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Astragalus umbellatus,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2009,CTL,4,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2009,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXotherherb:QHI ,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,XXXcarex:QHI ,2009,CTL,3,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,83,Dryas integrifolia,2009,CTL,3,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,82,XXXlitter ,2009,CTL,3,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,XXXotherherb:QHI ,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,24,XXXothermoss ,2009,CTL,3,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Cetraria cucculata,2009,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Senecio atropurpureus,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,2009,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXbareground ,2009,CTL,3,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,Arctagrostis latifolia,2009,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Salix arctica,2009,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis capitata,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2009,CTL,3,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,28,Poa arctica,2009,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,65,Dryas integrifolia,2009,CTL,2,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,69,XXXlitter ,2009,CTL,2,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,26,Salix arctica,2009,CTL,2,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,17,XXXothermoss ,2009,CTL,2,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,16,XXXcarex:QHI ,2009,CTL,2,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2009,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherlichen:QHI ,2009,CTL,2,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2009,CTL,2,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,19,XXXbareground ,2009,CTL,2,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Senecio atropurpureus,2009,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcetraria:QHI ,2009,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Thamnolia subuliformis,2009,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXotherherb:QHI ,2009,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,2009,CTL,2,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2009,CTL,2,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2009,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,30,Poa arctica,2009,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Astragalus umbellatus,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,78,Dryas integrifolia,2009,CTL,1,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,42,XXXlitter ,2009,CTL,1,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXotherherb:QHI ,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,21,Salix arctica,2009,CTL,1,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,19,XXXothermoss ,2009,CTL,1,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXfeces ,2009,CTL,1,DUNG,DUNG,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXothergram ,2009,CTL,1,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,XXXcarex:QHI ,2009,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXcetraria:QHI ,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXcladonia:QHI ,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Dactylina arctica,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Thamnolia subuliformis,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXpeltigera:QHI ,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,2009,CTL,1,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXbareground ,2009,CTL,1,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXcrustous:QHI ,2009,CTL,1,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.02,i36,QHI,QHI:HE,96,Eriophorum vaginatum,2014,CTL,1,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,19,XXXothermoss ,2014,CTL,1,MOSSU,MOSS,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXLUZSP:QHI ,2014,CTL,1,RUSH,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,96,XXXlitter ,2014,CTL,1,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,21,Salix pulchra,2014,CTL,1,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,Poa arctica,2014,CTL,1,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,7,Polygonum bistorta,2014,CTL,1,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,5,Saussurea angustifolia,2014,CTL,1,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,9,Salix phlebophylla,2014,CTL,1,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,5,Arctagrostis latifolia,2014,CTL,1,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,XXXotherherb:QHI ,2014,CTL,1,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6,Salix reticulata,2014,CTL,1,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Alectoria ochroleuca,2014,CTL,1,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,XXXpeltigera:QHI ,2014,CTL,1,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Festuca baffinensis,2014,CTL,1,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,9,XXXpeltigera:QHI ,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,42,Salix pulchra,2014,CTL,2,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Alectoria ochroleuca,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6,Dryas integrifolia,2014,CTL,2,SEVER,ESHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,12,Thamnolia subuliformis,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,89,XXXlitter ,2014,CTL,2,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,XXXotherherb:QHI ,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,75,Eriophorum vaginatum,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,8,Polygonum bistorta,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,20,XXXothermoss ,2014,CTL,2,MOSSU,MOSS,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Saussurea angustifolia,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,14,Salix reticulata,2014,CTL,2,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,19,Arctagrostis latifolia,2014,CTL,2,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,XXXcarex:QHI ,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,XXXcrustous:QHI ,2014,CTL,2,LCRUS,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,Stellaria longipes,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Pedicularis capitata,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,Cetraria cucculata,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Astragalus umbellatus,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,XXXfeces ,2014,CTL,2,DUNG,DUNG,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,Cardamine digitalis,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Cladina mitis,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,7,XXXbareground ,2014,CTL,2,SOIL,SOIL,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXLUZSP:QHI ,2014,CTL,2,RUSH,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,Salix phlebophylla,2014,CTL,2,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Hierochloe alpine,2014,CTL,2,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Festuca baffinensis,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXotherlichen:QHI ,2014,CTL,2,LICHENU,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,7,Arctagrostis latifolia,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,19,Salix pulchra,2014,CTL,3,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,Poa arctica,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,95,XXXlitter ,2014,CTL,3,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,89,Eriophorum vaginatum,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,10,Salix reticulata,2014,CTL,3,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,16,Pyrola grandiflora,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Lagotis glauca,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6,XXXpeltigera:QHI ,2014,CTL,3,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,5,Stellaria longipes,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,31,XXXothermoss ,2014,CTL,3,MOSSU,MOSS,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,21,Eriophorum angustifolium,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Cardamine digitalis,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXotherherb:QHI ,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,Cetraria cucculata,2014,CTL,3,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Polygonum bistorta,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Festuca baffinensis,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Hierochloe alpine,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Salix phlebophylla,2014,CTL,3,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Thamnolia subuliformis,2014,CTL,3,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,8.1,Poa arctica,2014,CTL,4,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,43.4,Salix pulchra,2014,CTL,4,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,50.5,XXXcarex:QHI ,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,49.5,XXXothermoss ,2014,CTL,4,MOSSU,MOSS,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,89.9,XXXlitter ,2014,CTL,4,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,68.7,Eriophorum vaginatum,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Stellaria longipes,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,9.1,Arctagrostis latifolia,2014,CTL,4,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,9.1,Salix reticulata,2014,CTL,4,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,8.1,XXXpeltigera:QHI ,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6.1,Festuca baffinensis,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,5.1,Cetraria cucculata,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Pedicularis capitata,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXotherlichen:QHI ,2014,CTL,4,LICHENU,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,5.1,XXXotherherb:QHI ,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXcrustous:QHI ,2014,CTL,4,LCRUS,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,XXXLUZSP:QHI ,2014,CTL,4,RUSH,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,8.1,Dryas integrifolia,2014,CTL,4,SEVER,ESHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Cetraria islandica,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Alectoria ochroleuca,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Polygonum bistorta,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Thamnolia subuliformis,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Salix phlebophylla,2014,CTL,4,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Saxifraga nelsoniana,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,91.4,XXXlitter ,2014,CTL,5,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,27.2,Salix pulchra,2014,CTL,5,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,92.6,Eriophorum vaginatum,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6.2,Festuca baffinensis,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1.2,Cardamine digitalis,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,14.8,XXXcarex:QHI ,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3.7,Salix reticulata,2014,CTL,5,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1.2,Poa arctica,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2.5,XXXotherherb:QHI ,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,35.8,XXXothermoss ,2014,CTL,5,MOSSU,MOSS,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,12.3,Arctagrostis latifolia,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,7.4,XXXpeltigera:QHI ,2014,CTL,5,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1.2,Polygonum bistorta,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2.5,Stellaria longipes,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1.2,Hierochloe alpine,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2.5,Cetraria cucculata,2014,CTL,5,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3.7,Dryas integrifolia,2014,CTL,5,SEVER,ESHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,7.4,Salix phlebophylla,2014,CTL,5,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1.2,Saxifraga nelsoniana,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1.2,XXXLUZSP:QHI ,2014,CTL,5,RUSH,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,83,Eriophorum vaginatum,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,26,XXXcarex:QHI ,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,59,XXXothermoss ,2014,CTL,6,MOSSU,MOSS,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,68,XXXlitter ,2014,CTL,6,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,22,Arctagrostis latifolia,2014,CTL,6,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,48,Salix pulchra,2014,CTL,6,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,7,Festuca baffinensis,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,Poa arctica,2014,CTL,6,GRASS,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Cetraria islandica,2014,CTL,6,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,XXXotherherb:QHI ,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6,XXXpeltigera:QHI ,2014,CTL,6,LFOLI,LICHEN,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Salix reticulata,2014,CTL,6,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Polygonum viviparum,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,4,Cardamine digitalis,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Pedicularis capitata,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,XXXstandingwater ,2014,CTL,6,WATER,WATER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Pedicularis sudetica,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Salix phlebophylla,2014,CTL,6,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,1,Stellaria longipes,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
i36.01,i36,QHI,QHI:KO,61,Alopecurus alpinus,2014,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,81,XXXlitter ,2014,CTL,1,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,68,Dryas integrifolia,2014,CTL,1,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Salix arctica,2014,CTL,1,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,15,XXXothermoss ,2014,CTL,1,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherfungus ,2014,CTL,1,FUNGUS,FUNGUS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Astragalus umbellatus,2014,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXpeltigera:QHI ,2014,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,XXXcrustous:QHI ,2014,CTL,1,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,XXXbareground ,2014,CTL,1,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Festuca baffinensis,2014,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXfeces ,2014,CTL,1,DUNG,DUNG,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2014,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Cetraria cucculata,2014,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum bistorta,2014,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2014,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,2014,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,2014,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,2014,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,57,Dryas integrifolia,2014,CTL,2,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,88,XXXlitter ,2014,CTL,2,LITTER,LITTER,"69,58","138,87",73
