"","SITE","SUBSITE","TRTMT","PLOT","YEAR","SPP","STATUS","TISSUE","X","Y","Hit.Order","Abundance","Height..cm."
"32306","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,1,"N/A",2,1
"32307","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",6,1,"N/A",1,1
"32308","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",6,1,"N/A",1,1
"32309","QHI","HE","CTL",6,2018,"XXXcarex","Live","Leaf",7,1,"N/A",1,40
"32310","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,1,"N/A",3,1
"32311","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Leaf",7,1,"N/A",1,1
"32312","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,1,"N/A",1,1
"32313","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,1,"N/A",2,1
"32314","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",7,1,"N/A",1,1
"32315","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",7,1,"N/A",1,1
"32316","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,1,"N/A",1,392
"32317","QHI","HE","CTL",6,2018,"Poa arctica","Live","Flower",8,1,"N/A",1,1
"32318","QHI","HE","CTL",6,2018,"Salix reticulata","Live","Leaf",8,1,"N/A",1,1
"32319","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",8,1,"N/A",5,1
"32320","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",8,1,"N/A",1,1
"32321","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",8,1,"N/A",1,1
"32322","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,1,"N/A",4,69
"32323","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",9,1,"N/A",1,1
"32324","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,1,"N/A",2,1
"32325","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,1,"N/A",2,1
"32326","QHI","HE","CTL",6,2018,"Poa arctica","Live","Leaf",9,1,"N/A",1,1
"32327","QHI","HE","CTL",6,2018,"Poa arctica","Standing dead","Leaf",9,1,"N/A",1,1
"32328","QHI","HE","CTL",6,2018,"Poa arctica","Standing dead","Flower stalk",9,1,"N/A",1,1
"32329","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",9,1,"N/A",1,1
"32330","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,1,"N/A",2,75
"32331","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",10,1,"N/A",1,1
"32332","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",10,1,"N/A",1,1
"32333","QHI","HE","CTL",6,2018,"XXXlitter","Live","N/A",10,1,"N/A",1,1
"32334","QHI","HE","CTL",6,2018,"XXXcarex","Live","Leaf",1,2,"N/A",2,53
"32335","QHI","HE","CTL",6,2018,"XXXcarex","Standing dead","Leaf",1,2,"N/A",2,1
"32336","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Leaf",1,2,"N/A",1,1
"32337","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",1,2,"N/A",1,1
"32338","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",2,2,"N/A",2,372
"32339","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",2,2,"N/A",1,1
"32340","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,2,"N/A",1,83
"32341","QHI","HE","CTL",6,2018,"XXXcarex","Standing dead","Leaf",3,2,"N/A",2,1
"32342","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,2,"N/A",1,1
"32343","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",3,2,"N/A",2,1
"32344","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",3,2,"N/A",1,1
"32345","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",3,2,"N/A",1,1
"32346","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",4,2,"N/A",1,89
"32347","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",4,2,"N/A",1,1
"32348","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",4,2,"N/A",2,1
"32349","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",4,2,"N/A",1,1
"32350","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",4,2,"N/A",1,1
"32351","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",5,2,"N/A",1,47
"32352","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Flower stalk",5,2,"N/A",1,1
"32353","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,2,"N/A",1,1
"32354","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Leaf",5,2,"N/A",1,1
"32355","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",5,2,"N/A",1,1
"32356","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",5,2,"N/A",1,1
"32357","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,2,"N/A",2,353
"32358","QHI","HE","CTL",6,2018,"Poa arctica","Live","Leaf",6,2,"N/A",1,1
"32359","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,2,"N/A",1,1
"32360","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,2,"N/A",1,1
"32361","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Stem",6,2,"N/A",1,1
"32362","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",6,2,"N/A",1,1
"32363","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,2,"N/A",3,385
"32364","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,2,"N/A",4,1
"32365","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",7,2,"N/A",1,1
"32366","QHI","HE","CTL",6,2018,"Poa arctica","Standing dead","Flower stalk",8,2,"N/A",1,354
"32367","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,2,"N/A",1,1
"32368","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",8,2,"N/A",2,1
"32369","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",8,2,"N/A",1,1
"32370","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",8,2,"N/A",1,1
"32371","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Flower",9,2,"N/A",2,69
"32372","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Flower stalk",9,2,"N/A",1,1
"32373","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Leaf",9,2,"N/A",1,1
"32374","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,2,"N/A",1,1
"32375","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,2,"N/A",1,1
"32376","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,2,"N/A",1,1
"32377","QHI","HE","CTL",6,2018,"XXXpeltigera","Live","Leaf",9,2,"N/A",1,1
"32378","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",9,2,"N/A",1,1
"32379","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",10,2,"N/A",1,50
"32380","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,2,"N/A",2,1
"32381","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",10,2,"N/A",5,1
"32382","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",10,2,"N/A",1,1
"32383","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",1,3,"N/A",2,25
"32384","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",1,3,"N/A",2,1
"32385","QHI","HE","CTL",6,2018,"XXXcarex","Standing dead","Leaf",1,3,"N/A",1,1
"32386","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",1,3,"N/A",1,1
"32387","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",2,3,"N/A",1,358
"32388","QHI","HE","CTL",6,2018,"Poa arctica","Live","Leaf",2,3,"N/A",1,1
"32389","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",2,3,"N/A",1,1
"32390","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,3,"N/A",3,30
"32391","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",3,3,"N/A",1,1
"32392","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,3,"N/A",2,1
"32393","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",3,3,"N/A",2,1
"32394","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",3,3,"N/A",1,1
"32395","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",3,3,"N/A",1,1
"32396","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Live","Leaf",4,3,"N/A",1,61
"32397","QHI","HE","CTL",6,2018,"XXXcarex","Live","Leaf",4,3,"N/A",2,1
"32398","QHI","HE","CTL",6,2018,"XXXcarex","Standing dead","Leaf",4,3,"N/A",1,1
"32399","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",4,3,"N/A",1,1
"32400","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",4,3,"N/A",1,1
"32401","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,3,"N/A",3,379
"32402","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",5,3,"N/A",1,1
"32403","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,3,"N/A",2,1
"32404","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",5,3,"N/A",1,1
"32405","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,3,"N/A",2,138
"32406","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,3,"N/A",5,1
"32407","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",6,3,"N/A",1,1
"32408","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,3,"N/A",2,61
"32409","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,3,"N/A",2,1
"32410","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,3,"N/A",1,1
"32411","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,3,"N/A",3,1
"32412","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",7,3,"N/A",1,1
"32413","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,3,"N/A",2,51
"32414","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",8,3,"N/A",3,1
"32415","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",8,3,"N/A",1,1
"32416","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,3,"N/A",4,69
"32417","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,3,"N/A",1,1
"32418","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,3,"N/A",2,1
"32419","QHI","HE","CTL",6,2018,"Salix pulchra","Standing dead","Leaf",9,3,"N/A",1,1
"32420","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,3,"N/A",2,1
"32421","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,3,"N/A",1,1
"32422","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",9,3,"N/A",1,1
"32423","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",9,3,"N/A",1,1
"32424","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",10,3,"N/A",1,1
"32425","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",1,4,"N/A",1,1
"32426","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",2,4,"N/A",1,388
"32427","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",2,4,"N/A",1,1
"32428","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",2,4,"N/A",1,1
"32429","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",2,4,"N/A",1,1
"32430","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Flower",3,4,"N/A",1,91
"32431","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,4,"N/A",1,1
"32432","QHI","HE","CTL",6,2018,"Lagostis glauca","Live","Leaf",3,4,"N/A",1,1
"32433","QHI","HE","CTL",6,2018,"Pedicularis sudetica","Live","Leaf",3,4,"N/A",1,1
"32434","QHI","HE","CTL",6,2018,"XXXcarex","Standing dead","Leaf",3,4,"N/A",3,1
"32435","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",3,4,"N/A",1,1
"32436","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Leaf",4,4,"N/A",2,132
"32437","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",4,4,"N/A",1,1
"32438","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",5,4,"N/A",3,373
"32439","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",5,4,"N/A",2,1
"32440","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",5,4,"N/A",1,1
"32441","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Flower",6,4,"N/A",1,151
"32442","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,4,"N/A",2,1
"32443","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,4,"N/A",2,1
"32444","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,4,"N/A",3,1
"32445","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",6,4,"N/A",1,1
"32446","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,4,"N/A",3,35
"32447","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,4,"N/A",1,1
"32448","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,4,"N/A",1,1
"32449","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,4,"N/A",1,1
"32450","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Stem",7,4,"N/A",1,1
"32451","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",7,4,"N/A",1,1
"32452","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,4,"N/A",5,33
"32453","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",8,4,"N/A",3,1
"32454","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,4,"N/A",1,1
"32455","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",8,4,"N/A",2,1
"32456","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",8,4,"N/A",1,1
"32457","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,4,"N/A",1,47
"32458","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,4,"N/A",2,1
"32459","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",9,4,"N/A",1,1
"32460","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,4,"N/A",3,383
"32461","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",10,4,"N/A",1,1
"32462","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,4,"N/A",2,1
"32463","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",10,4,"N/A",1,1
"32464","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",1,5,"N/A",2,367
"32465","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",1,5,"N/A",2,1
"32466","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",1,5,"N/A",3,1
"32467","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",1,5,"N/A",1,1
"32468","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",1,5,"N/A",1,1
"32469","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",2,5,"N/A",1,1
"32470","QHI","HE","CTL",6,2018,"XXXcarex","Live","Leaf",3,5,"N/A",1,383
"32471","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",3,5,"N/A",1,1
"32472","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",4,5,"N/A",1,1
"32473","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,5,"N/A",1,386
"32474","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",5,5,"N/A",1,1
"32475","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",5,5,"N/A",1,1
"32476","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",5,5,"N/A",1,1
"32477","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,5,"N/A",2,39
"32478","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",6,5,"N/A",3,1
"32479","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,5,"N/A",1,1
"32480","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",6,5,"N/A",1,1
"32481","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",7,5,"N/A",3,390
"32482","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Leaf",7,5,"N/A",1,1
"32483","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",7,5,"N/A",1,1
"32484","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",8,5,"N/A",1,369
"32485","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Leaf",8,5,"N/A",1,1
"32486","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",8,5,"N/A",1,1
"32487","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",8,5,"N/A",1,1
"32488","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,5,"N/A",1,303
"32489","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,5,"N/A",1,1
"32490","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",9,5,"N/A",1,1
"32491","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",9,5,"N/A",1,1
"32492","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,5,"N/A",1,133
"32493","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",10,5,"N/A",1,1
"32494","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Flower stalk",1,6,"N/A",1,341
"32495","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",1,6,"N/A",2,1
"32496","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",1,6,"N/A",1,1
"32497","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",1,6,"N/A",1,1
"32498","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",1,6,"N/A",1,1
"32499","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",2,6,"N/A",1,1
"32500","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,6,"N/A",1,52
"32501","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",3,6,"N/A",1,1
"32502","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",4,6,"N/A",1,308
"32503","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",4,6,"N/A",1,1
"32504","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,6,"N/A",2,27
"32505","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Standing dead","Leaf",5,6,"N/A",1,1
"32506","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",5,6,"N/A",1,1
"32507","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",5,6,"N/A",1,1
"32508","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",5,6,"N/A",1,1
"32509","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,6,"N/A",5,35
"32510","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,6,"N/A",4,1
"32511","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",6,6,"N/A",1,1
"32512","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",7,6,"N/A",1,375
"32513","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,6,"N/A",1,1
"32514","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",7,6,"N/A",4,1
"32515","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",7,6,"N/A",1,1
"32516","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,6,"N/A",1,35
"32517","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Live","Leaf",8,6,"N/A",1,1
"32518","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,6,"N/A",1,1
"32519","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",8,6,"N/A",1,1
"32520","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,6,"N/A",1,1
"32521","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",8,6,"N/A",1,1
"32522","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",9,6,"N/A",1,362
"32523","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",9,6,"N/A",3,1
"32524","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",9,6,"N/A",1,1
"32525","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",10,6,"N/A",5,309
"32526","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,6,"N/A",1,1
"32527","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",10,6,"N/A",1,1
"32528","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",1,7,"N/A",2,242
"32529","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",1,7,"N/A",2,1
"32530","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",1,7,"N/A",2,1
"32531","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",1,7,"N/A",1,1
"32532","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",2,7,"N/A",1,1
"32533","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",3,7,"N/A",1,389
"32534","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",3,7,"N/A",1,1
"32535","QHI","HE","CTL",6,2018,"Arctagrostis latifolia","Live","Leaf",4,7,"N/A",1,50
"32536","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",4,7,"N/A",1,1
"32537","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",4,7,"N/A",2,1
"32538","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",4,7,"N/A",1,1
"32539","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Flower stalk",5,7,"N/A",1,149
"32540","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,7,"N/A",1,1
"32541","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",5,7,"N/A",1,1
"32542","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,7,"N/A",2,1
"32543","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",5,7,"N/A",1,1
"32544","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Stem",5,7,"N/A",1,1
"32545","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",5,7,"N/A",2,1
"32546","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,7,"N/A",2,390
"32547","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",6,7,"N/A",2,1
"32548","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",6,7,"N/A",1,1
"32549","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",6,7,"N/A",1,1
"32550","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",6,7,"N/A",1,373
"32551","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",7,7,"N/A",2,1
"32552","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",7,7,"N/A",3,1
"32553","QHI","HE","CTL",6,2018,"XXXlitter","Litter","N/A",7,7,"N/A",1,1
"32554","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,7,"N/A",1,116
"32555","QHI","HE","CTL",6,2018,"Poa arctica","Standing dead","Flower stalk",8,7,"N/A",1,1
"32556","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",8,7,"N/A",2,1
"32557","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Leaf",8,7,"N/A",2,1
"32558","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",8,7,"N/A",1,1
"32559","QHI","HE","CTL",6,2018,"Salix pulchra","Live","Stem",9,7,"N/A",1,378
"32560","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",9,7,"N/A",1,1
"32561","QHI","HE","CTL",6,2018,"Cardamine digitalis","Live","Leaf",10,7,"N/A",1,238
"32562","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",10,7,"N/A",1,1
"32563","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Standing dead","Leaf",10,7,"N/A",1,1
"32564","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",10,7,"N/A",1,1
"32565","QHI","HE","CTL",6,2018,"Eriophorum vaginatum","Live","Leaf",1,8,"N/A",2,388
"32566","QHI","HE","CTL",6,2018,"Poa arctica","Standing dead","Flower stalk",1,8,"N/A",1,1
"32567","QHI","HE","CTL",6,2018,"XXXothermoss","Live","Leaf",1,8,"N/A",1,1
"32568","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",1,8,"N/A",1,1
"32569","QHI","HE","CTL",6,2018,"XXXstandingwater","N/A","N/A",2,8,"N/A",1,1
